Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
mall,com.macro.mall.model,GeneratedCriteria,andResourceIdGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andResourceIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andResourceIdLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andResourceIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andResourceIdIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andResourceIdNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andResourceIdBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andResourceIdNotBetween,4,1,2
mall,com.macro.mall.model,Criteria,Criteria,3,1,0
mall,com.macro.mall.model,Criterion,getCondition,3,1,0
mall,com.macro.mall.model,Criterion,getValue,3,1,0
mall,com.macro.mall.model,Criterion,getSecondValue,3,1,0
mall,com.macro.mall.model,Criterion,isNoValue,3,1,0
mall,com.macro.mall.model,Criterion,isSingleValue,3,1,0
mall,com.macro.mall.model,Criterion,isBetweenValue,3,1,0
mall,com.macro.mall.model,Criterion,isListValue,3,1,0
mall,com.macro.mall.model,Criterion,getTypeHandler,3,1,0
mall,com.macro.mall.model,Criterion,Criterion,6,1,1
mall,com.macro.mall.model,Criterion,Criterion,12,2,3
mall,com.macro.mall.model,Criterion,Criterion,3,1,2
mall,com.macro.mall.model,Criterion,Criterion,8,1,4
mall,com.macro.mall.model,Criterion,Criterion,3,1,3
mall,com.macro.mall.portal.component,CancelOrderReceiver,handle,4,1,1
mall,com.macro.mall.portal.component,CancelOrderSender,sendMessage,10,1,2
mall,com.macro.mall.portal.component,CancelOrderSender,postProcessMessage,4,1,1
mall,com.macro.mall.portal.component,OrderTimeOutCancelTask,cancelTimeOutOrder,4,1,0
mall,com.macro.mall.portal.config,GlobalCorsConfig,corsFilter,10,1,0
mall,com.macro.mall.portal.config,JacksonConfig,jacksonObjectMapper,5,1,1
mall,com.macro.mall.portal.config,MallSecurityConfig,userDetailsService,3,1,0
mall,com.macro.mall.portal.config,RabbitMqConfig,orderDirect,3,1,0
mall,com.macro.mall.portal.config,RabbitMqConfig,orderTtlDirect,3,1,0
mall,com.macro.mall.portal.config,RabbitMqConfig,orderQueue,3,1,0
mall,com.macro.mall.portal.config,RabbitMqConfig,orderTtlQueue,3,1,0
mall,com.macro.mall.portal.config,RabbitMqConfig,orderBinding,3,1,2
mall,com.macro.mall.portal.config,RabbitMqConfig,orderTtlBinding,3,1,2
mall,com.macro.mall.portal.config,SwaggerConfig,swaggerProperties,3,1,0
mall,com.macro.mall.portal.config,SwaggerConfig,springfoxHandlerProviderBeanPostProcessor,3,1,0
mall,com.macro.mall.portal.controller,HomeController,content,4,1,0
mall,com.macro.mall.portal.controller,HomeController,recommendProductList,4,1,2
mall,com.macro.mall.portal.controller,HomeController,getProductCateList,4,1,1
mall,com.macro.mall.portal.controller,HomeController,getSubjectList,4,1,3
mall,com.macro.mall.portal.controller,HomeController,hotProductList,4,1,2
mall,com.macro.mall.portal.controller,HomeController,newProductList,4,1,2
mall,com.macro.mall.portal.controller,MemberAttentionController,add,9,2,1
mall,com.macro.mall.portal.controller,MemberAttentionController,delete,9,2,1
mall,com.macro.mall.portal.controller,MemberAttentionController,list,4,1,2
mall,com.macro.mall.portal.controller,MemberAttentionController,detail,4,1,1
mall,com.macro.mall.portal.controller,MemberAttentionController,clear,4,1,0
mall,com.macro.mall.portal.controller,MemberProductCollectionController,add,9,2,1
mall,com.macro.mall.portal.controller,MemberProductCollectionController,delete,9,2,1
mall,com.macro.mall.portal.controller,MemberProductCollectionController,list,4,1,2
mall,com.macro.mall.portal.controller,MemberProductCollectionController,detail,4,1,1
mall,com.macro.mall.portal.controller,MemberProductCollectionController,clear,4,1,0
mall,com.macro.mall.portal.controller,MemberReadHistoryController,create,9,2,1
mall,com.macro.mall.portal.controller,MemberReadHistoryController,delete,9,2,1
mall,com.macro.mall.portal.controller,MemberReadHistoryController,clear,4,1,0
mall,com.macro.mall.portal.controller,MemberReadHistoryController,list,4,1,2
mall,com.macro.mall.portal.controller,OmsCartItemController,add,7,2,1
mall,com.macro.mall.portal.controller,OmsCartItemController,list,4,1,0
mall,com.macro.mall.portal.controller,OmsCartItemController,listPromotion,4,1,1
mall,com.macro.mall.portal.controller,OmsCartItemController,updateQuantity,7,2,2
mall,com.macro.mall.portal.controller,OmsCartItemController,getCartProduct,4,1,1
mall,com.macro.mall.portal.controller,OmsCartItemController,updateAttr,7,2,1
mall,com.macro.mall.portal.controller,OmsCartItemController,delete,7,2,1
mall,com.macro.mall.portal.controller,OmsCartItemController,clear,7,2,0
mall,com.macro.mall.portal.controller,OmsPortalOrderController,generateConfirmOrder,4,1,1
mall,com.macro.mall.portal.controller,OmsPortalOrderController,generateOrder,4,1,1
mall,com.macro.mall.portal.controller,OmsPortalOrderController,paySuccess,4,1,2
mall,com.macro.mall.portal.controller,OmsPortalOrderController,cancelTimeOutOrder,4,1,0
mall,com.macro.mall.portal.controller,OmsPortalOrderController,cancelOrder,4,1,1
mall,com.macro.mall.portal.controller,OmsPortalOrderController,list,4,1,3
mall,com.macro.mall.portal.controller,OmsPortalOrderController,detail,4,1,1
mall,com.macro.mall.portal.controller,OmsPortalOrderController,cancelUserOrder,4,1,1
mall,com.macro.mall.portal.controller,OmsPortalOrderController,confirmReceiveOrder,4,1,1
mall,com.macro.mall.portal.controller,OmsPortalOrderController,deleteOrder,4,1,1
mall,com.macro.mall.portal.controller,OmsPortalOrderReturnApplyController,create,7,2,1
mall,com.macro.mall.portal.controller,PmsPortalBrandController,recommendList,4,1,2
mall,com.macro.mall.portal.controller,PmsPortalBrandController,detail,4,1,1
mall,com.macro.mall.portal.controller,PmsPortalBrandController,productList,4,1,3
mall,com.macro.mall.portal.controller,PmsPortalProductController,search,4,1,6
mall,com.macro.mall.portal.controller,PmsPortalProductController,categoryTreeList,4,1,0
mall,com.macro.mall.portal.controller,PmsPortalProductController,detail,4,1,1
mall,com.macro.mall.portal.controller,UmsMemberController,register,4,1,4
mall,com.macro.mall.portal.controller,UmsMemberController,login,10,2,2
mall,com.macro.mall.portal.controller,UmsMemberController,info,7,2,1
mall,com.macro.mall.portal.controller,UmsMemberController,getAuthCode,4,1,1
mall,com.macro.mall.portal.controller,UmsMemberController,updatePassword,4,1,3
mall,com.macro.mall.portal.controller,UmsMemberController,refreshToken,11,2,1
mall,com.macro.mall.portal.controller,UmsMemberCouponController,add,4,1,1
mall,com.macro.mall.portal.controller,UmsMemberCouponController,listHistory,4,1,1
mall,com.macro.mall.portal.controller,UmsMemberCouponController,list,4,1,1
mall,com.macro.mall.portal.controller,UmsMemberCouponController,listCart,5,1,1
mall,com.macro.mall.portal.controller,UmsMemberCouponController,listByProduct,4,1,1
mall,com.macro.mall.portal.controller,UmsMemberReceiveAddressController,add,7,2,1
mall,com.macro.mall.portal.controller,UmsMemberReceiveAddressController,delete,7,2,1
mall,com.macro.mall.portal.controller,UmsMemberReceiveAddressController,update,7,2,2
mall,com.macro.mall.portal.controller,UmsMemberReceiveAddressController,list,4,1,0
mall,com.macro.mall.portal.controller,UmsMemberReceiveAddressController,getItem,4,1,1
mall,com.macro.mall.portal.dao,HomeDao,getRecommendBrandList,0,1,2
mall,com.macro.mall.portal.dao,HomeDao,getFlashProductList,0,1,2
mall,com.macro.mall.portal.dao,HomeDao,getNewProductList,0,1,2
mall,com.macro.mall.portal.dao,HomeDao,getHotProductList,0,1,2
mall,com.macro.mall.portal.dao,HomeDao,getRecommendSubjectList,0,1,2
mall,com.macro.mall.portal.dao,PortalOrderDao,getDetail,0,1,1
mall,com.macro.mall.portal.dao,PortalOrderDao,updateSkuStock,0,1,1
mall,com.macro.mall.portal.dao,PortalOrderDao,getTimeOutOrders,0,1,1
mall,com.macro.mall.portal.dao,PortalOrderDao,updateOrderStatus,0,1,2
mall,com.macro.mall.portal.dao,PortalOrderDao,releaseSkuStockLock,0,1,1
mall,com.macro.mall.portal.dao,PortalOrderItemDao,insertList,0,1,1
mall,com.macro.mall.portal.dao,PortalProductDao,getCartProduct,0,1,1
mall,com.macro.mall.portal.dao,PortalProductDao,getPromotionProductList,0,1,1
mall,com.macro.mall.portal.dao,PortalProductDao,getAvailableCouponList,0,1,2
mall,com.macro.mall.portal.dao,SmsCouponHistoryDao,getDetailList,0,1,1
mall,com.macro.mall.portal.dao,SmsCouponHistoryDao,getCouponList,0,1,2
mall,com.macro.mall.portal.domain,MemberDetails,MemberDetails,3,1,1
mall,com.macro.mall.portal.domain,MemberDetails,getAuthorities,3,1,0
mall,com.macro.mall.portal.domain,MemberDetails,getPassword,3,1,0
mall,com.macro.mall.portal.domain,MemberDetails,getUsername,3,1,0
mall,com.macro.mall.portal.domain,MemberDetails,isAccountNonExpired,3,1,0
mall,com.macro.mall.portal.domain,MemberDetails,isAccountNonLocked,3,1,0
mall,com.macro.mall.portal.domain,MemberDetails,isCredentialsNonExpired,3,1,0
mall,com.macro.mall.portal.domain,MemberDetails,isEnabled,3,1,0
mall,com.macro.mall.portal.domain,MemberDetails,getUmsMember,3,1,0
mall,com.macro.mall.portal,MallPortalApplication,main,3,1,1
mall,com.macro.mall.portal,MallPortalApplicationTests,contextLoads,2,1,0
mall,com.macro.mall.portal,PortalProductDaoTests,testGetPromotionProductList,9,1,0
mall,com.macro.mall.portal.repository,MemberBrandAttentionRepository,findByMemberIdAndBrandId,0,1,2
mall,com.macro.mall.portal.repository,MemberBrandAttentionRepository,deleteByMemberIdAndBrandId,0,1,2
mall,com.macro.mall.portal.repository,MemberBrandAttentionRepository,findByMemberId,0,1,2
mall,com.macro.mall.portal.repository,MemberBrandAttentionRepository,deleteAllByMemberId,0,1,1
mall,com.macro.mall.portal.repository,MemberProductCollectionRepository,findByMemberIdAndProductId,0,1,2
mall,com.macro.mall.portal.repository,MemberProductCollectionRepository,deleteByMemberIdAndProductId,0,1,2
mall,com.macro.mall.portal.repository,MemberProductCollectionRepository,findByMemberId,0,1,2
mall,com.macro.mall.portal.repository,MemberProductCollectionRepository,deleteAllByMemberId,0,1,1
mall,com.macro.mall.portal.repository,MemberReadHistoryRepository,findByMemberIdOrderByCreateTimeDesc,0,1,2
mall,com.macro.mall.portal.repository,MemberReadHistoryRepository,deleteAllByMemberId,0,1,1
mall,com.macro.mall.portal.service,HomeService,content,0,1,0
mall,com.macro.mall.portal.service,HomeService,recommendProductList,0,1,2
mall,com.macro.mall.portal.service,HomeService,getProductCateList,0,1,1
mall,com.macro.mall.portal.service,HomeService,getSubjectList,0,1,3
mall,com.macro.mall.portal.service,HomeService,hotProductList,0,1,2
mall,com.macro.mall.portal.service,HomeService,newProductList,0,1,2
mall,com.macro.mall.portal.service,MemberAttentionService,add,0,1,1
mall,com.macro.mall.portal.service,MemberAttentionService,delete,0,1,1
mall,com.macro.mall.portal.service,MemberAttentionService,list,0,1,2
mall,com.macro.mall.portal.service,MemberAttentionService,detail,0,1,1
mall,com.macro.mall.portal.service,MemberAttentionService,clear,0,1,0
mall,com.macro.mall.portal.service,MemberCollectionService,add,0,1,1
mall,com.macro.mall.portal.service,MemberCollectionService,delete,0,1,1
mall,com.macro.mall.portal.service,MemberCollectionService,list,0,1,2
mall,com.macro.mall.portal.service,MemberCollectionService,detail,0,1,1
mall,com.macro.mall.portal.service,MemberCollectionService,clear,0,1,0
mall,com.macro.mall.portal.service,MemberReadHistoryService,create,0,1,1
mall,com.macro.mall.portal.service,MemberReadHistoryService,delete,0,1,1
mall,com.macro.mall.portal.service,MemberReadHistoryService,list,0,1,2
mall,com.macro.mall.portal.service,MemberReadHistoryService,clear,0,1,0
mall,com.macro.mall.portal.service,OmsCartItemService,add,0,1,1
mall,com.macro.mall.portal.service,OmsCartItemService,list,0,1,1
mall,com.macro.mall.portal.service,OmsCartItemService,listPromotion,0,1,2
mall,com.macro.mall.portal.service,OmsCartItemService,updateQuantity,0,1,3
mall,com.macro.mall.portal.service,OmsCartItemService,delete,0,1,2
mall,com.macro.mall.portal.service,OmsCartItemService,getCartProduct,0,1,1
mall,com.macro.mall.portal.service,OmsCartItemService,updateAttr,0,1,1
mall,com.macro.mall.portal.service,OmsCartItemService,clear,0,1,1
mall,com.macro.mall.portal.service,OmsPortalOrderReturnApplyService,create,0,1,1
mall,com.macro.mall.portal.service,OmsPortalOrderService,generateConfirmOrder,0,1,1
mall,com.macro.mall.portal.service,OmsPortalOrderService,generateOrder,0,1,1
mall,com.macro.mall.portal.service,OmsPortalOrderService,paySuccess,0,1,2
mall,com.macro.mall.portal.service,OmsPortalOrderService,cancelTimeOutOrder,0,1,0
mall,com.macro.mall.portal.service,OmsPortalOrderService,cancelOrder,0,1,1
mall,com.macro.mall.portal.service,OmsPortalOrderService,sendDelayMessageCancelOrder,0,1,1
mall,com.macro.mall.portal.service,OmsPortalOrderService,confirmReceiveOrder,0,1,1
mall,com.macro.mall.portal.service,OmsPortalOrderService,list,0,1,3
mall,com.macro.mall.portal.service,OmsPortalOrderService,detail,0,1,1
mall,com.macro.mall.portal.service,OmsPortalOrderService,deleteOrder,0,1,1
mall,com.macro.mall.portal.service,OmsPromotionService,calcCartPromotion,0,1,1
mall,com.macro.mall.portal.service,PmsPortalBrandService,recommendList,0,1,2
mall,com.macro.mall.portal.service,PmsPortalBrandService,detail,0,1,1
mall,com.macro.mall.portal.service,PmsPortalBrandService,productList,0,1,3
mall,com.macro.mall.portal.service,PmsPortalProductService,search,0,1,6
mall,com.macro.mall.portal.service,PmsPortalProductService,categoryTreeList,0,1,0
mall,com.macro.mall.portal.service,PmsPortalProductService,detail,0,1,1
mall,com.macro.mall.portal.service,UmsMemberCacheService,delMember,0,1,1
mall,com.macro.mall.portal.service,UmsMemberCacheService,getMember,0,1,1
mall,com.macro.mall.portal.service,UmsMemberCacheService,setMember,0,1,1
mall,com.macro.mall.portal.service,UmsMemberCacheService,setAuthCode,0,1,2
mall,com.macro.mall.portal.service,UmsMemberCacheService,getAuthCode,0,1,1
mall,com.macro.mall.portal.service,UmsMemberCouponService,add,0,1,1
mall,com.macro.mall.portal.service,UmsMemberCouponService,listHistory,0,1,1
mall,com.macro.mall.portal.service,UmsMemberCouponService,listCart,0,1,2
mall,com.macro.mall.portal.service,UmsMemberCouponService,listByProduct,0,1,1
mall,com.macro.mall.portal.service,UmsMemberCouponService,list,0,1,1
mall,com.macro.mall.portal.service,UmsMemberReceiveAddressService,add,0,1,1
mall,com.macro.mall.portal.service,UmsMemberReceiveAddressService,delete,0,1,1
mall,com.macro.mall.portal.service,UmsMemberReceiveAddressService,update,0,1,2
mall,com.macro.mall.portal.service,UmsMemberReceiveAddressService,list,0,1,0
mall,com.macro.mall.portal.service,UmsMemberReceiveAddressService,getItem,0,1,1
mall,com.macro.mall.portal.service,UmsMemberService,getByUsername,0,1,1
mall,com.macro.mall.portal.service,UmsMemberService,getById,0,1,1
mall,com.macro.mall.portal.service,UmsMemberService,register,0,1,4
mall,com.macro.mall.portal.service,UmsMemberService,generateAuthCode,0,1,1
mall,com.macro.mall.portal.service,UmsMemberService,updatePassword,0,1,3
mall,com.macro.mall.portal.service,UmsMemberService,getCurrentMember,0,1,0
mall,com.macro.mall.portal.service,UmsMemberService,updateIntegration,0,1,2
mall,com.macro.mall.portal.service,UmsMemberService,loadUserByUsername,0,1,1
mall,com.macro.mall.portal.service,UmsMemberService,login,0,1,2
mall,com.macro.mall.portal.service,UmsMemberService,refreshToken,0,1,1
mall,com.macro.mall.portal.service.impl,HomeServiceImpl,content,10,1,0
mall,com.macro.mall.portal.service.impl,HomeServiceImpl,recommendProductList,6,1,2
mall,com.macro.mall.portal.service.impl,HomeServiceImpl,getProductCateList,6,1,1
mall,com.macro.mall.portal.service.impl,HomeServiceImpl,getSubjectList,10,2,3
mall,com.macro.mall.portal.service.impl,HomeServiceImpl,hotProductList,4,1,2
mall,com.macro.mall.portal.service.impl,HomeServiceImpl,newProductList,4,1,2
mall,com.macro.mall.portal.service.impl,HomeServiceImpl,getHomeFlashPromotion,20,4,0
mall,com.macro.mall.portal.service.impl,HomeServiceImpl,getNextFlashPromotionSession,10,2,1
mall,com.macro.mall.portal.service.impl,HomeServiceImpl,getHomeAdvertiseList,6,1,0
mall,com.macro.mall.portal.service.impl,HomeServiceImpl,getFlashPromotion,10,2,1
mall,com.macro.mall.portal.service.impl,HomeServiceImpl,getFlashPromotionSession,10,2,1
mall,com.macro.mall.portal.service.impl,MemberAttentionServiceImpl,add,28,5,1
mall,com.macro.mall.portal.service.impl,MemberAttentionServiceImpl,delete,4,1,1
mall,com.macro.mall.portal.service.impl,MemberAttentionServiceImpl,list,5,1,2
mall,com.macro.mall.portal.service.impl,MemberAttentionServiceImpl,detail,4,1,1
mall,com.macro.mall.portal.service.impl,MemberAttentionServiceImpl,clear,4,1,0
mall,com.macro.mall.portal.service.impl,MemberCollectionServiceImpl,add,26,5,1
mall,com.macro.mall.portal.service.impl,MemberCollectionServiceImpl,delete,4,1,1
mall,com.macro.mall.portal.service.impl,MemberCollectionServiceImpl,list,5,1,2
mall,com.macro.mall.portal.service.impl,MemberCollectionServiceImpl,detail,4,1,1
mall,com.macro.mall.portal.service.impl,MemberCollectionServiceImpl,clear,4,1,0
mall,com.macro.mall.portal.service.impl,MemberReadHistoryServiceImpl,create,23,4,1
mall,com.macro.mall.portal.service.impl,MemberReadHistoryServiceImpl,delete,10,2,1
mall,com.macro.mall.portal.service.impl,MemberReadHistoryServiceImpl,list,5,1,2
mall,com.macro.mall.portal.service.impl,MemberReadHistoryServiceImpl,clear,4,1,0
mall,com.macro.mall.portal.service.impl,OmsCartItemServiceImpl,add,18,2,1
mall,com.macro.mall.portal.service.impl,OmsCartItemServiceImpl,getCartItem,12,3,1
mall,com.macro.mall.portal.service.impl,OmsCartItemServiceImpl,list,5,1,1
mall,com.macro.mall.portal.service.impl,OmsCartItemServiceImpl,listPromotion,11,3,2
mall,com.macro.mall.portal.service.impl,OmsCartItemServiceImpl,updateQuantity,7,1,3
mall,com.macro.mall.portal.service.impl,OmsCartItemServiceImpl,delete,7,1,2
mall,com.macro.mall.portal.service.impl,OmsCartItemServiceImpl,getCartProduct,3,1,1
mall,com.macro.mall.portal.service.impl,OmsCartItemServiceImpl,updateAttr,10,1,1
mall,com.macro.mall.portal.service.impl,OmsCartItemServiceImpl,clear,7,1,1
mall,com.macro.mall.portal.service.impl,OmsPortalOrderReturnApplyServiceImpl,create,7,1,1
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,generateConfirmOrder,16,1,1
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,generateOrder,124,16,1
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,paySuccess,11,1,2
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,cancelTimeOutOrder,22,5,0
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,cancelOrder,24,5,1
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,sendDelayMessageCancelOrder,5,1,1
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,confirmReceiveOrder,14,3,1
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,list,38,5,3
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,detail,10,1,1
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,deleteOrder,14,3,1
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,generateOrderSn,17,2,1
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,deleteCartItemList,7,2,2
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,calcGiftGrowth,7,2,1
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,calcGifIntegration,7,2,1
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,updateCouponStatus,12,3,3
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,handleRealAmount,6,2,1
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,getOrderPromotionInfo,12,3,1
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,calcPayAmount,4,1,1
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,calcIntegrationAmount,9,3,1
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,calcCouponAmount,9,3,1
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,calcPromotionAmount,9,3,1
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,getUseIntegrationAmount,19,5,4
